timestamp,hot_inlet_temp_c,hot_outlet_temp_c,cold_inlet_temp_c,cold_outlet_temp_c,hot_flow_rate_lpm,cold_flow_rate_lpm,heat_transfer_coeff_wm2k,pressure_drop_hot_kpa,pressure_drop_cold_kpa,approach_temp_c,effectiveness,pump_trip_event,cleaning_cycle
2025-03-11 04:55:00,180.12,142.83,31.43,68.86,200.24,199.31,1851.8,12.56,8.13,73.98,0.2507,0,0
2025-03-11 05:00:00,179.7,143.64,32.07,67.75,199.48,201.5,1852.2,12.24,8.2,75.89,0.2443,0,0
2025-03-11 05:05:00,179.57,143.25,31.41,67.24,199.77,200.74,1849.6,12.27,8.01,76.01,0.2451,0,0
2025-03-11 05:10:00,179.65,142.97,31.0,67.88,201.74,199.64,1852.8,12.23,8.14,75.1,0.2467,0,0
2025-03-11 05:15:00,179.72,143.2,31.62,67.87,199.58,200.25,1848.0,12.19,8.4,75.33,0.2466,0,0
2025-03-11 05:20:00,179.85,142.78,31.43,68.71,200.77,199.88,1846.1,12.43,7.99,74.07,0.2498,0,0
2025-03-11 05:25:00,180.5,142.7,31.66,68.81,199.14,200.56,1847.8,12.35,8.44,73.9,0.2539,0,0
2025-03-11 05:30:00,179.78,143.42,31.11,66.99,200.64,200.64,1846.6,12.13,8.08,76.42,0.2446,0,0
2025-03-11 05:35:00,179.99,143.03,31.72,69.29,200.5,199.09,1854.4,12.11,8.23,73.74,0.2492,0,0
2025-03-11 05:40:00,180.46,143.04,31.24,68.72,200.44,200.44,1846.5,12.41,8.34,74.31,0.2508,0,0
2025-03-11 05:45:00,180.14,142.41,31.27,69.01,199.38,201.05,1847.6,12.37,8.19,73.4,0.2534,0,0
2025-03-11 05:50:00,180.12,142.56,31.23,68.78,198.57,200.37,1849.6,12.68,8.01,73.78,0.2522,0,0
2025-03-11 05:55:00,180.29,142.77,31.37,68.94,198.4,199.35,1852.9,12.37,8.51,73.83,0.2519,0,0
2025-03-11 06:00:00,179.44,143.17,30.75,67.01,199.79,201.42,1846.3,12.08,8.31,76.16,0.244,0,0
2025-03-11 06:05:00,179.92,143.19,31.07,68.23,200.75,198.94,1844.8,12.42,8.17,74.97,0.2467,0,0
2025-03-11 06:10:00,180.03,143.35,31.11,67.52,200.42,200.74,1844.9,12.36,8.08,75.83,0.2463,0,0
2025-03-11 06:15:00,180.02,142.87,31.09,68.24,199.56,199.03,1845.9,12.04,8.22,74.64,0.2494,0,0
2025-03-11 06:20:00,179.58,142.72,31.37,68.34,199.58,199.47,1852.6,12.1,8.01,74.39,0.2487,0,0
2025-03-11 06:25:00,180.33,143.17,31.59,68.58,200.58,200.27,1852.0,12.45,8.28,74.59,0.2499,0,0
2025-03-11 06:30:00,180.25,142.96,31.13,69.07,201.39,199.55,1848.2,12.21,8.12,73.89,0.25,0,0
2025-03-11 06:35:00,180.32,142.67,30.82,68.02,199.66,200.8,1844.7,12.36,7.88,74.65,0.2518,0,0
2025-03-11 06:40:00,180.13,143.15,31.21,68.71,199.75,199.32,1850.6,12.24,8.11,74.44,0.2483,0,0
2025-03-11 06:45:00,180.05,143.53,30.73,67.22,200.08,200.02,1849.1,12.46,8.09,76.31,0.2445,0,0
2025-03-11 06:50:00,180.13,142.99,30.99,68.27,199.76,200.88,1848.1,12.28,8.14,74.72,0.249,0,0
2025-03-11 06:55:00,179.87,143.09,30.88,68.0,200.74,199.86,1850.7,12.35,8.15,75.09,0.2469,0,0
2025-03-11 07:00:00,180.39,142.71,30.9,68.31,199.5,200.56,1852.5,11.95,8.05,74.4,0.252,0,0
2025-03-11 07:05:00,180.87,142.72,30.93,68.61,200.15,201.17,1843.5,12.25,8.14,74.1,0.2544,0,0
2025-03-11 07:10:00,179.88,143.12,30.68,67.95,200.61,198.55,1850.3,12.26,7.92,75.17,0.2464,0,0
2025-03-11 07:15:00,180.03,142.64,30.32,67.86,199.2,200.57,1845.7,12.16,8.3,74.77,0.2498,0,0
2025-03-11 07:20:00,179.97,143.34,30.48,67.47,201.8,199.55,1851.0,12.25,7.99,75.87,0.245,0,0
2025-03-11 07:25:00,179.54,143.4,30.55,66.44,200.86,201.34,1850.9,12.5,8.05,76.96,0.2426,0,0
2025-03-11 07:30:00,180.14,142.63,30.78,68.19,200.04,201.53,1853.9,12.52,7.96,74.44,0.2512,0,0
2025-03-11 07:35:00,179.55,142.82,30.31,67.15,198.59,199.88,1854.5,12.46,8.1,75.67,0.2461,0,0
2025-03-11 07:40:00,180.07,142.77,30.6,67.76,200.39,200.57,1851.6,12.09,7.96,75.01,0.2495,0,0
2025-03-11 07:45:00,180.13,142.65,30.69,67.68,199.52,199.52,1853.1,12.05,8.09,74.96,0.2508,0,0
2025-03-11 07:50:00,179.9,143.01,30.43,66.97,200.58,200.31,1852.9,12.1,7.96,76.05,0.2468,0,0
2025-03-11 07:55:00,179.83,143.19,30.17,67.07,199.92,200.88,1851.3,12.47,7.97,76.12,0.2448,0,0
2025-03-11 08:00:00,179.86,142.61,30.56,67.66,199.19,199.88,1849.9,12.24,8.16,74.95,0.2495,0,0
2025-03-11 08:05:00,179.79,142.98,30.11,66.67,200.52,201.12,1847.5,12.55,8.09,76.32,0.2459,0,0
2025-03-11 08:10:00,179.86,143.61,30.34,66.43,199.03,200.13,1849.6,12.21,8.31,77.18,0.2424,0,0
2025-03-11 08:15:00,180.0,142.93,29.98,66.96,199.6,200.62,1851.6,12.34,8.25,75.96,0.2471,0,0
2025-03-11 08:20:00,180.3,143.3,30.34,67.59,199.82,198.75,1852.9,12.35,7.81,75.71,0.2467,0,0
2025-03-11 08:25:00,180.18,142.98,30.29,67.01,198.94,200.77,1847.9,12.26,8.28,75.97,0.2482,0,0
2025-03-11 08:30:00,179.55,142.45,30.52,67.21,199.94,200.91,1847.4,12.42,7.97,75.24,0.249,0,0
2025-03-11 08:35:00,180.12,143.01,30.36,67.24,199.47,199.63,1851.3,12.51,8.16,75.77,0.2478,0,0
2025-03-11 08:40:00,180.13,143.1,29.73,66.63,200.18,200.66,1854.0,12.36,7.91,76.47,0.2462,0,0
2025-03-11 08:45:00,180.12,143.23,30.39,67.61,201.02,200.65,1849.2,12.31,8.0,75.62,0.2464,0,0
2025-03-11 08:50:00,180.05,142.95,29.73,66.61,199.41,200.07,1846.2,12.31,8.3,76.34,0.2468,0,0
2025-03-11 08:55:00,180.27,143.28,30.15,67.4,199.68,199.81,1854.8,12.44,8.27,75.88,0.2464,0,0
2025-03-11 09:00:00,180.16,143.09,30.24,67.5,200.3,199.34,1847.8,12.47,8.57,75.58,0.2473,0,0
2025-03-11 09:05:00,180.16,142.84,29.96,67.34,198.84,199.13,1855.6,12.16,8.2,75.49,0.2485,0,0
2025-03-11 09:10:00,179.72,143.04,29.96,66.72,199.87,200.34,1850.7,12.18,7.85,76.32,0.2449,0,0
2025-03-11 09:15:00,179.93,143.09,30.02,66.91,200.07,200.5,1852.1,12.7,7.93,76.18,0.2458,0,0
2025-03-11 09:20:00,179.33,142.42,29.97,66.43,199.85,200.85,1842.2,12.54,7.97,75.99,0.2471,0,0
2025-03-11 09:25:00,180.13,143.11,29.62,66.41,199.93,200.13,1848.2,12.35,8.17,76.7,0.246,0,0
2025-03-11 09:30:00,180.06,143.0,29.53,66.78,200.45,200.17,1852.0,12.23,7.93,76.22,0.2462,0,0
2025-03-11 09:35:00,180.3,142.95,29.39,66.94,200.46,200.49,1851.4,12.26,8.08,76.02,0.2475,0,0
2025-03-11 09:40:00,179.96,143.33,30.39,66.74,200.29,199.61,1851.1,12.3,8.06,76.6,0.2448,0,0
2025-03-11 09:45:00,180.04,143.3,29.68,66.0,199.9,200.45,1850.3,12.32,7.93,77.29,0.2444,0,0
2025-03-11 09:50:00,179.75,143.12,29.55,66.12,199.61,200.36,1847.9,12.38,7.84,77.0,0.2439,0,0
2025-03-11 09:55:00,179.85,143.12,29.88,66.53,199.47,200.25,1847.8,12.19,8.06,76.59,0.245,0,0
2025-03-11 10:00:00,179.76,142.73,29.65,66.84,199.9,199.41,1849.7,12.34,8.37,75.89,0.2467,0,0
2025-03-11 10:05:00,179.83,143.03,30.07,66.41,198.72,200.45,1846.2,12.43,7.79,76.62,0.2458,0,0
2025-03-11 10:10:00,180.08,143.11,29.33,66.12,200.01,201.04,1849.4,12.65,8.17,76.98,0.2453,0,0
2025-03-11 10:15:00,179.51,142.6,29.26,66.06,199.45,200.71,1846.1,12.27,7.81,76.54,0.2457,0,0
2025-03-11 10:20:00,179.74,142.96,29.87,66.32,198.64,199.02,1845.1,12.22,8.0,76.64,0.2454,0,0
2025-03-11 10:25:00,180.64,143.23,29.61,66.75,200.32,201.12,1849.9,12.48,7.87,76.48,0.2477,0,0
2025-03-11 10:30:00,179.86,143.33,29.41,66.3,200.69,199.77,1852.4,12.48,7.91,77.04,0.2427,0,0
2025-03-11 10:35:00,180.11,143.06,29.76,67.1,200.01,200.74,1850.0,12.37,7.84,75.96,0.2465,0,0
2025-03-11 10:40:00,180.22,142.83,29.37,66.46,199.58,201.41,1851.4,12.31,8.15,76.37,0.2479,0,0
2025-03-11 10:45:00,179.78,143.1,29.67,66.77,199.66,198.09,1852.2,12.5,8.07,76.33,0.2444,0,0
2025-03-11 10:50:00,180.07,143.37,29.22,65.34,199.94,200.56,1849.6,12.51,7.8,78.03,0.2433,0,0
2025-03-11 10:55:00,179.73,142.93,29.44,66.27,199.99,200.56,1851.3,12.29,7.55,76.66,0.2448,0,0
2025-03-11 11:00:00,179.96,143.43,29.6,66.35,198.59,198.5,1851.8,12.31,8.11,77.08,0.243,0,0
2025-03-11 11:05:00,179.73,142.94,29.43,65.69,200.29,199.85,1850.5,12.31,8.33,77.25,0.2448,0,0
2025-03-11 11:10:00,180.06,142.87,29.42,66.71,199.2,199.83,1852.2,12.37,7.98,76.17,0.2468,0,0
2025-03-11 11:15:00,180.15,143.22,29.36,66.41,200.28,198.17,1852.4,12.4,8.0,76.81,0.2449,0,0
2025-03-11 11:20:00,179.78,143.0,29.12,65.89,199.37,199.92,1854.3,12.32,8.04,77.1,0.2441,0,0
2025-03-11 11:25:00,180.07,143.08,29.91,67.04,199.87,199.13,1846.7,12.54,8.02,76.03,0.2463,0,0
2025-03-11 11:30:00,180.05,143.05,29.62,66.71,199.38,199.69,1850.8,12.3,8.03,76.34,0.2459,0,0
2025-03-11 11:35:00,179.98,142.81,29.52,67.19,199.43,198.79,1841.8,12.29,8.13,75.62,0.247,0,0
2025-03-11 11:40:00,180.17,143.08,29.21,65.66,199.48,201.85,1847.3,12.21,8.12,77.43,0.2457,0,0
2025-03-11 11:45:00,180.18,142.9,29.18,66.42,199.42,199.25,1847.4,12.4,8.06,76.48,0.2469,0,0
2025-03-11 11:50:00,180.28,142.97,29.25,66.47,199.37,198.66,1855.1,12.13,8.11,76.5,0.2471,0,0
2025-03-11 11:55:00,179.78,143.32,29.15,65.52,199.0,200.48,1849.7,12.24,8.15,77.8,0.2421,0,0
2025-03-11 12:00:00,179.98,143.17,28.96,65.91,200.29,199.49,1847.7,12.25,7.8,77.26,0.2437,0,0
2025-03-11 12:05:00,180.24,142.43,29.2,67.38,200.93,199.69,1854.7,12.17,8.05,75.06,0.2503,0,0
2025-03-11 12:10:00,179.51,142.64,29.15,65.8,200.59,199.89,1848.4,12.18,8.04,76.84,0.2452,0,0
2025-03-11 12:15:00,180.03,142.95,28.98,65.56,197.66,200.62,1851.5,12.33,7.77,77.39,0.2455,0,0
2025-03-11 12:20:00,179.55,142.89,29.58,66.0,199.31,200.32,1853.9,12.1,8.02,76.89,0.2444,0,0
2025-03-11 12:25:00,180.03,143.04,29.29,66.1,199.72,200.12,1846.2,12.03,7.87,76.94,0.2454,0,0
2025-03-11 12:30:00,179.87,142.68,29.33,66.18,199.82,200.52,1848.7,12.32,7.98,76.5,0.247,0,0
2025-03-11 12:35:00,180.66,143.02,29.04,66.11,199.4,201.63,1848.7,12.21,7.96,76.9,0.2483,0,0
2025-03-11 12:40:00,180.06,143.32,29.08,65.62,199.22,199.8,1851.5,12.41,7.87,77.7,0.2434,0,0
2025-03-11 12:45:00,179.7,142.89,29.22,65.99,200.06,200.71,1850.3,12.63,8.28,76.9,0.2447,0,0
2025-03-11 12:50:00,180.16,142.95,28.82,66.17,200.0,199.67,1853.6,12.39,8.14,76.78,0.2458,0,0
2025-03-11 12:55:00,180.18,142.79,29.15,67.0,201.37,199.31,1851.0,12.31,8.15,75.79,0.2476,0,0
2025-03-11 13:00:00,179.98,143.22,28.85,65.34,199.71,199.57,1847.2,12.44,8.31,77.88,0.2432,0,0
2025-03-11 13:05:00,180.12,142.56,29.67,66.85,199.45,200.67,1850.3,12.35,8.08,75.71,0.2497,0,0
2025-03-11 13:10:00,179.98,143.26,29.34,65.96,200.85,200.85,1847.1,12.15,7.82,77.3,0.2438,0,0
2025-03-11 13:15:00,180.28,143.17,29.0,66.46,200.53,199.05,1850.8,12.49,8.09,76.71,0.2453,0,0
2025-03-11 13:20:00,180.04,142.96,29.11,65.88,200.08,200.32,1849.2,12.47,8.3,77.08,0.2456,0,0
2025-03-11 13:25:00,180.14,143.03,29.32,66.3,199.91,200.51,1851.5,12.16,7.95,76.73,0.246,0,0
2025-03-11 13:30:00,179.86,143.44,29.22,66.1,200.94,199.43,1849.5,12.31,8.1,77.34,0.2417,0,0
2025-03-11 13:35:00,180.18,142.92,29.06,66.48,199.86,199.48,1852.5,12.34,7.92,76.44,0.2465,0,0
2025-03-11 13:40:00,180.27,143.2,28.91,65.9,199.28,200.51,1847.3,12.2,8.08,77.3,0.2449,0,0
2025-03-11 13:45:00,180.48,143.14,28.71,66.02,199.36,200.26,1853.8,12.31,7.98,77.12,0.246,0,0
2025-03-11 13:50:00,179.92,142.99,28.96,65.94,201.4,199.65,1848.9,12.12,7.8,77.05,0.2446,0,0
2025-03-11 13:55:00,179.98,142.83,29.23,66.5,199.79,200.12,1850.7,12.16,7.99,76.33,0.2464,0,0
2025-03-11 14:00:00,179.87,142.9,29.42,66.12,200.62,200.37,1847.5,12.11,8.14,76.78,0.2457,0,0
2025-03-11 14:05:00,179.46,143.03,29.11,65.5,199.54,199.09,1848.8,12.26,8.15,77.53,0.2423,0,0
2025-03-11 14:10:00,180.23,143.01,29.49,66.69,199.92,200.79,1844.7,12.46,8.25,76.32,0.2469,0,0
2025-03-11 14:15:00,179.95,143.19,29.31,66.11,200.06,199.7,1849.9,12.2,8.0,77.08,0.244,0,0
2025-03-11 14:20:00,179.76,142.88,28.96,64.92,198.63,200.09,1850.6,12.21,8.3,77.96,0.2446,0,0
2025-03-11 14:25:00,179.4,143.27,29.32,65.37,199.44,199.41,1848.7,12.28,7.98,77.89,0.2408,0,0
2025-03-11 14:30:00,180.08,143.27,29.24,66.18,198.93,197.88,1850.7,12.48,8.18,77.08,0.244,0,0
2025-03-11 14:35:00,180.19,143.05,29.47,66.42,199.77,199.66,1852.9,12.29,8.01,76.63,0.2464,0,0
2025-03-11 14:40:00,180.12,143.06,29.65,66.59,199.27,199.8,1854.4,12.22,8.02,76.48,0.2463,0,0
2025-03-11 14:45:00,179.93,143.22,29.22,66.5,201.14,200.57,1848.6,12.33,8.16,76.71,0.2436,0,0
2025-03-11 14:50:00,180.29,143.13,28.99,66.31,199.47,199.93,1848.2,11.89,8.11,76.82,0.2456,0,0
2025-03-11 14:55:00,179.79,143.01,29.16,65.68,200.41,199.91,1846.1,12.22,8.07,77.32,0.2442,0,0
2025-03-11 15:00:00,179.54,143.18,29.35,66.1,201.1,200.51,1844.3,12.43,8.01,77.08,0.2421,0,0
2025-03-11 15:05:00,179.84,143.2,29.5,66.38,201.08,199.66,1849.5,12.6,8.02,76.82,0.2437,0,0
2025-03-11 15:10:00,180.12,143.0,29.31,66.34,199.67,200.94,1848.3,12.34,8.09,76.66,0.2462,0,0
2025-03-11 15:15:00,179.96,143.14,28.58,65.97,201.31,200.39,1851.2,12.29,8.1,77.17,0.2432,0,0
2025-03-11 15:20:00,180.31,142.89,29.11,66.55,199.33,198.51,1844.8,12.37,7.72,76.35,0.2474,0,0
2025-03-11 15:25:00,179.68,142.98,29.35,65.54,199.56,200.19,1846.2,12.27,8.0,77.45,0.2441,0,0
2025-03-11 15:30:00,179.53,142.62,29.6,66.17,199.29,200.35,1849.2,12.41,8.17,76.46,0.2461,0,0
2025-03-11 15:35:00,179.85,142.91,29.33,66.07,200.6,200.74,1850.9,12.26,8.11,76.85,0.2454,0,0
2025-03-11 15:40:00,179.8,143.33,29.32,66.2,199.9,198.99,1852.5,12.39,8.33,77.12,0.2424,0,0
2025-03-11 15:45:00,180.47,143.0,29.48,66.98,199.57,200.42,1851.6,12.29,8.13,76.02,0.2481,0,0
2025-03-11 15:50:00,179.65,142.65,29.13,66.3,198.34,198.53,1850.2,12.22,8.22,76.35,0.2458,0,0
2025-03-11 15:55:00,179.66,142.87,29.17,66.24,200.89,199.86,1846.3,12.47,8.15,76.64,0.2445,0,0
2025-03-11 16:00:00,179.31,143.05,29.25,66.11,199.32,199.09,1849.5,11.93,8.18,76.94,0.2416,0,0
2025-03-11 16:05:00,179.83,143.43,29.64,66.27,199.98,199.13,1852.7,12.31,8.04,77.16,0.2424,0,0
2025-03-11 16:10:00,180.37,142.81,29.28,66.58,200.29,199.36,1845.4,12.35,8.01,76.24,0.2486,0,0
2025-03-11 16:15:00,179.95,143.1,29.62,66.84,200.08,199.07,1850.3,12.29,8.49,76.26,0.2451,0,0
2025-03-11 16:20:00,180.1,143.02,29.25,66.08,200.03,199.91,1851.7,12.16,8.19,76.94,0.2458,0,0
2025-03-11 16:25:00,179.54,143.7,29.37,65.42,201.6,201.08,1857.4,12.19,8.3,78.27,0.2387,0,0
2025-03-11 16:30:00,179.89,142.8,29.98,67.44,199.58,199.71,1847.0,12.24,7.91,75.35,0.2474,0,0
2025-03-11 16:35:00,180.11,142.6,29.72,67.78,199.96,199.41,1849.6,12.34,8.33,74.82,0.2494,0,0
2025-03-11 16:40:00,180.02,143.0,29.36,66.99,200.85,199.85,1849.5,12.24,7.95,76.01,0.2457,0,0
2025-03-11 16:45:00,180.2,142.94,30.14,67.25,199.79,201.02,1849.6,12.31,7.79,75.69,0.2484,0,0
2025-03-11 16:50:00,179.65,143.12,29.14,65.93,200.58,201.26,1847.6,12.22,8.28,77.19,0.2427,0,0
2025-03-11 16:55:00,180.01,142.87,29.68,66.65,200.84,200.0,1849.8,12.09,8.08,76.22,0.2471,0,0
2025-03-11 17:00:00,180.05,143.34,30.12,66.76,200.57,199.69,1849.9,12.06,7.87,76.58,0.2449,0,0
2025-03-11 17:05:00,179.82,142.89,29.25,66.6,200.22,200.24,1854.0,12.23,8.23,76.29,0.2452,0,0
2025-03-11 17:10:00,180.42,142.82,29.92,67.3,200.32,199.55,1853.3,12.15,8.16,75.52,0.2499,0,0
2025-03-11 17:15:00,179.91,142.83,29.58,66.24,200.86,201.49,1849.7,12.5,8.26,76.58,0.2467,0,0
2025-03-11 17:20:00,179.99,143.02,30.03,67.33,199.29,199.63,1850.3,12.29,8.21,75.69,0.2465,0,0
2025-03-11 17:25:00,180.0,142.94,29.58,66.59,199.42,201.55,1848.5,12.26,8.22,76.34,0.2464,0,0
2025-03-11 17:30:00,179.48,142.96,30.03,66.75,199.13,198.64,1853.2,12.26,7.85,76.2,0.2444,0,0
2025-03-11 17:35:00,179.77,142.56,29.93,67.23,199.57,198.84,1852.1,12.33,7.82,75.33,0.2483,0,0
2025-03-11 17:40:00,180.12,142.98,29.95,66.42,198.54,201.19,1844.1,12.14,8.15,76.56,0.2473,0,0
2025-03-11 17:45:00,180.33,142.69,29.82,68.13,200.99,199.75,1851.8,12.24,7.91,74.55,0.2501,0,0
2025-03-11 17:50:00,179.73,143.06,30.15,66.95,199.63,200.88,1847.9,12.49,8.12,76.11,0.2451,0,0
2025-03-11 17:55:00,179.91,142.31,29.84,67.11,200.1,201.1,1846.9,12.4,8.07,75.2,0.2505,0,0
2025-03-11 18:00:00,180.36,142.39,30.07,68.23,201.0,200.7,1855.6,12.49,8.04,74.15,0.2527,0,0
2025-03-11 18:05:00,179.88,143.0,29.91,66.5,199.04,200.95,1853.9,12.36,8.18,76.51,0.2459,0,0
2025-03-11 18:10:00,179.95,142.72,29.93,67.63,201.73,200.15,1846.0,12.61,7.97,75.09,0.2481,0,0
2025-03-11 18:15:00,180.37,142.36,30.15,68.35,199.44,200.19,1848.1,12.22,8.16,74.01,0.253,0,0
2025-03-11 18:20:00,179.79,143.26,30.26,67.08,199.66,199.37,1852.2,12.47,8.18,76.18,0.2443,0,0
2025-03-11 18:25:00,180.05,143.02,30.37,67.66,200.45,199.34,1847.4,12.41,8.12,75.35,0.2474,0,0
2025-03-11 18:30:00,179.85,143.68,30.45,67.06,199.2,197.79,1853.0,12.34,8.04,76.62,0.2421,0,0
2025-03-11 18:35:00,180.02,142.83,30.11,66.7,200.34,201.31,1847.9,12.32,8.03,76.12,0.2481,0,0
2025-03-11 18:40:00,180.17,143.3,30.59,67.45,200.01,201.18,1845.2,12.33,8.16,75.85,0.2465,0,0
2025-03-11 18:45:00,179.53,143.31,30.24,66.93,200.76,198.56,1851.5,12.52,8.07,76.37,0.2426,0,0
2025-03-11 18:50:00,179.8,142.66,30.1,67.25,199.56,200.5,1850.0,12.31,8.09,75.42,0.2481,0,0
2025-03-11 18:55:00,180.24,143.11,30.51,67.22,199.32,199.79,1852.6,12.14,8.18,75.89,0.248,0,0
2025-03-11 19:00:00,179.69,143.05,30.48,67.11,200.22,199.35,1852.0,12.42,8.3,75.94,0.2456,0,0
2025-03-11 19:05:00,179.97,142.94,30.33,66.89,199.63,200.1,1849.4,12.37,7.96,76.05,0.2475,0,0
2025-03-11 19:10:00,179.74,143.51,30.78,66.98,200.19,199.6,1848.2,12.26,8.07,76.53,0.2432,0,0
2025-03-11 19:15:00,179.87,143.05,30.33,67.45,199.7,199.91,1853.1,12.51,8.15,75.59,0.2462,0,0
2025-03-11 19:20:00,180.05,142.93,30.56,67.83,199.64,198.03,1853.7,12.37,8.13,75.1,0.2483,0,0
2025-03-11 19:25:00,180.21,143.02,30.88,68.3,200.18,199.53,1851.3,12.49,8.2,74.72,0.249,0,0
2025-03-11 19:30:00,179.84,142.68,30.26,67.32,200.44,199.03,1849.9,12.21,8.33,75.37,0.2484,0,0
2025-03-11 19:35:00,179.79,142.86,30.59,67.27,199.75,200.34,1850.2,12.34,8.08,75.59,0.2475,0,0
2025-03-11 19:40:00,180.3,142.84,30.82,68.31,200.72,199.36,1849.4,12.46,8.22,74.53,0.2506,0,0
2025-03-11 19:45:00,180.07,142.86,30.47,68.05,199.66,198.38,1843.9,12.35,8.08,74.82,0.2487,0,0
2025-03-11 19:50:00,180.05,143.0,30.91,68.0,199.19,198.73,1858.9,12.54,7.93,75.0,0.2484,0,0
2025-03-11 19:55:00,180.16,143.13,31.01,67.98,200.22,199.28,1849.9,12.29,7.98,75.15,0.2482,0,0
2025-03-11 20:00:00,179.6,143.26,31.1,67.17,198.93,200.61,1851.1,12.2,8.22,76.1,0.2447,0,0
2025-03-11 20:05:00,180.29,143.25,31.7,68.12,198.47,200.39,1851.0,12.3,8.28,75.13,0.2493,0,0
2025-03-11 20:10:00,180.16,142.94,30.8,67.48,198.64,200.52,1848.6,12.45,8.11,75.46,0.2492,0,0
2025-03-11 20:15:00,179.92,142.81,30.81,67.55,200.18,199.29,1851.9,12.22,8.08,75.26,0.2489,0,0
2025-03-11 20:20:00,179.56,143.15,30.91,67.49,200.94,201.08,1849.1,12.07,8.1,75.67,0.2449,0,0
2025-03-11 20:25:00,179.81,143.27,30.99,67.1,200.02,200.31,1844.3,12.45,8.13,76.17,0.2455,0,0
2025-03-11 20:30:00,179.94,142.76,30.72,67.39,200.54,200.04,1847.9,12.37,7.8,75.37,0.2491,0,0
2025-03-11 20:35:00,180.09,143.26,31.25,67.83,199.03,200.65,1851.4,12.42,8.33,75.43,0.2474,0,0
2025-03-11 20:40:00,179.97,142.91,31.41,67.71,198.53,201.75,1852.8,12.07,8.28,75.2,0.2495,0,0
2025-03-11 20:45:00,180.17,143.05,31.44,68.0,199.85,199.99,1852.6,12.31,8.1,75.05,0.2496,0,0
2025-03-11 20:50:00,179.6,143.12,31.12,67.28,198.68,200.95,1845.7,12.33,8.09,75.85,0.2457,0,0
2025-03-11 20:55:00,179.92,143.26,31.22,67.58,199.75,200.13,1849.1,12.16,8.15,75.68,0.2465,0,0
2025-03-11 21:00:00,179.89,143.64,30.87,67.27,199.91,200.32,1855.7,12.49,8.1,76.37,0.2432,0,0
2025-03-11 21:05:00,180.0,143.2,31.21,67.56,199.77,200.8,1853.7,12.35,8.1,75.64,0.2473,0,0
2025-03-11 21:10:00,179.88,143.16,31.44,67.82,198.8,200.2,1849.2,12.21,8.5,75.34,0.2474,0,0
2025-03-11 21:15:00,180.37,143.1,31.55,69.5,201.52,198.3,1846.7,12.17,7.92,73.6,0.2505,0,0
2025-03-11 21:20:00,179.72,142.82,30.92,67.54,199.71,200.5,1856.0,11.97,8.1,75.28,0.248,0,0
2025-03-11 21:25:00,179.81,143.25,31.37,67.65,199.26,199.1,1846.7,12.26,8.02,75.6,0.2463,0,0
2025-03-11 21:30:00,179.95,143.05,31.63,68.76,201.05,200.91,1854.9,12.2,8.14,74.29,0.2488,0,0
2025-03-11 21:35:00,179.91,143.11,31.54,68.4,199.69,198.65,1848.6,12.15,8.15,74.72,0.248,0,0
2025-03-11 21:40:00,180.0,142.71,31.03,68.68,200.16,198.79,1849.7,11.98,8.1,74.03,0.2503,0,0
2025-03-11 21:45:00,179.98,142.55,31.24,68.29,199.86,200.15,1851.1,12.44,8.14,74.26,0.2516,0,0
2025-03-11 21:50:00,179.88,142.95,31.87,69.09,199.68,199.97,1847.9,12.29,8.16,73.86,0.2495,0,0
2025-03-11 21:55:00,179.79,143.07,31.35,68.01,200.38,200.72,1852.7,12.12,8.02,75.05,0.2474,0,0
2025-03-11 22:00:00,179.85,143.16,31.6,68.35,199.58,200.43,1848.9,12.26,8.27,74.81,0.2475,0,0
2025-03-11 22:05:00,180.26,143.28,31.93,69.43,200.43,199.15,1851.6,12.17,8.18,73.85,0.2493,0,0
2025-03-11 22:10:00,179.68,143.03,31.57,68.51,200.7,199.98,1850.3,12.58,7.95,74.52,0.2475,0,0
2025-03-11 22:15:00,180.15,143.11,31.73,69.04,201.43,198.82,1846.3,12.31,8.08,74.07,0.2496,0,0
2025-03-11 22:20:00,180.03,142.98,31.12,68.34,200.95,201.27,1853.4,12.26,8.12,74.64,0.2488,0,0
2025-03-11 22:25:00,179.99,142.59,31.79,68.44,199.46,200.69,1849.3,12.04,8.13,74.15,0.2524,0,0
2025-03-11 22:30:00,180.26,143.01,31.39,68.43,200.18,200.23,1852.3,12.28,8.08,74.59,0.2502,0,0
2025-03-11 22:35:00,179.8,143.17,31.7,68.18,200.07,200.28,1850.4,12.24,7.77,74.99,0.2473,0,0
2025-03-11 22:40:00,179.7,142.75,31.06,68.21,200.24,199.77,1846.3,12.3,8.15,74.54,0.2486,0,0
2025-03-11 22:45:00,179.79,143.25,32.04,68.98,201.19,200.37,1848.9,12.46,8.01,74.27,0.2473,0,0
2025-03-11 22:50:00,179.75,142.8,31.54,68.42,199.14,199.77,1848.9,12.4,7.98,74.37,0.2494,0,0
2025-03-11 22:55:00,180.06,143.23,31.97,69.11,200.27,200.82,1849.9,12.1,7.99,74.12,0.2487,0,0
2025-03-11 23:00:00,180.19,143.26,32.6,69.77,201.06,199.39,1849.1,12.17,8.54,73.49,0.2502,0,0
2025-03-11 23:05:00,179.96,142.82,31.66,68.75,199.7,200.76,1850.3,12.23,8.51,74.07,0.2505,0,0
2025-03-11 23:10:00,179.95,143.06,32.05,68.69,199.34,199.49,1854.6,12.51,8.25,74.36,0.2495,0,0
