ts_dcs,day,shift,clinker_source,mill_feed_tph,mill_power_kW,mill_vibration_mm_s,separator_speed_rpm,reject_rate_pct,feed_moisture_pct,mill_outlet_temp_C,main_bearing_temp_C,mill_sound_dB,separator_current_A,gypsum_dosage_pct,baghouse_dp_kPa,ts_lab,blaine_fineness_cm2g,residue_45um_pct,strength_3d_MPa,strength_28d_MPa,cement_temperature_C,defect_grade
2025-12-16 17:38:00,76.2,2,A,133.8,2817.1,4.636,1170.2,37.53,1.52,98.6,51.8,41.1,211.0,5.18,1.887,2025-12-16 17:38:00,3420.0,13.19,15.26,37.64,104.5,C
2025-12-16 19:19:00,76.3,1,A,141.3,2862.2,4.298,1179.7,35.57,1.32,98.6,55.1,41.7,212.3,3.35,1.752,2025-12-16 19:19:00,3401.0,12.63,15.6,35.97,107.1,C
2025-12-16 19:49:40,76.3,2,A,138.8,2794.4,4.907,1173.7,33.0,1.31,97.3,55.0,44.8,215.3,5.75,1.76,2025-12-16 19:49:40,3404.0,13.35,14.72,36.68,104.3,C
2025-12-17 00:35:00,76.5,2,A,139.6,2805.8,6.288,1155.0,34.4,1.17,96.6,56.4,40.0,211.7,3.47,1.945,2025-12-17 00:35:00,3349.0,14.43,14.74,36.73,103.4,C
2025-12-17 01:20:00,76.6,1,A,134.9,2782.4,4.299,1142.6,33.98,1.2,100.8,58.6,43.4,222.2,5.27,1.64,2025-12-17 01:20:00,3415.0,13.54,14.67,36.89,105.2,B
2025-12-17 05:55:50,76.7,3,A,138.4,2808.5,5.964,1170.0,32.16,0.98,99.8,57.8,40.0,206.4,4.21,1.696,2025-12-17 05:55:50,3374.0,13.15,14.45,36.53,103.6,C
2025-12-17 10:27:10,76.9,3,A,139.1,2816.0,4.86,1161.1,34.21,1.35,108.2,58.1,40.0,214.7,3.24,1.449,2025-12-17 10:27:10,3393.0,14.11,14.58,37.1,117.4,C
2025-12-17 13:26:40,77.1,2,A,134.4,2785.6,4.882,1133.7,31.56,0.99,99.3,57.0,43.2,214.0,4.44,1.75,2025-12-17 13:26:40,3375.0,12.46,14.28,37.79,105.8,C
2025-12-18 00:02:10,77.5,2,A,136.1,2848.4,6.307,1187.7,35.43,1.01,101.6,60.3,40.0,215.1,4.36,1.579,2025-12-18 00:02:10,3562.0,14.03,14.74,36.13,109.2,B
2025-12-18 00:08:10,77.5,1,A,141.0,2824.6,4.616,1160.2,31.27,1.09,105.3,59.4,41.3,216.4,5.07,1.579,2025-12-18 00:08:10,3399.0,15.77,15.33,36.72,108.6,C
2025-12-18 00:51:00,77.5,1,A,137.5,2815.6,4.545,1166.6,33.79,0.74,101.0,60.4,43.9,209.0,3.84,1.733,2025-12-18 00:51:00,3370.0,14.44,14.96,35.66,104.9,C
2025-12-18 01:43:40,77.6,1,A,132.5,2799.5,4.908,1167.6,33.25,0.86,100.6,59.4,40.0,202.0,3.17,1.12,2025-12-18 01:43:40,3419.0,14.49,15.07,37.71,114.4,C
2025-12-18 05:02:30,77.7,2,A,140.4,2844.8,5.738,1172.7,37.75,1.01,99.8,60.5,40.0,208.6,4.93,1.143,2025-12-18 05:02:30,3416.0,13.79,14.88,36.52,106.2,C
2025-12-18 06:48:30,77.8,3,A,134.0,2804.0,6.221,1172.6,32.64,0.78,104.3,,40.0,216.8,4.05,1.335,2025-12-18 06:48:30,3595.0,14.86,15.24,36.13,115.6,B
2025-12-18 07:31:10,77.8,2,A,136.6,2861.5,4.942,1164.6,32.98,0.79,101.9,60.5,40.0,212.0,3.97,1.506,2025-12-18 07:31:10,3439.0,12.82,14.91,36.67,106.5,C
2025-12-18 07:47:20,77.8,3,A,136.2,2833.8,5.724,1169.9,33.21,0.82,103.3,57.4,46.5,214.5,5.45,1.645,2025-12-18 07:47:20,3422.0,13.91,15.73,36.73,104.7,C
2025-12-18 10:05:50,77.9,2,A,136.7,2794.0,4.831,1181.7,33.23,0.77,102.9,59.9,40.0,206.3,4.06,1.193,2025-12-18 10:05:50,3318.0,13.19,14.88,36.3,109.6,C
2025-12-18 12:47:00,78.0,1,A,126.0,2817.6,4.745,1158.9,33.28,0.91,100.9,59.9,42.7,213.0,4.2,1.467,2025-12-18 12:47:00,3373.0,13.94,14.92,37.28,105.0,C
2025-12-18 13:35:40,78.0,3,A,141.0,2805.1,5.471,1164.9,32.77,0.74,119.7,58.3,40.0,205.5,4.23,1.422,2025-12-18 13:35:40,3405.0,14.11,14.92,35.45,125.0,C
2025-12-18 17:33:50,78.2,2,A,137.7,2835.4,5.352,1182.7,32.8,0.56,99.4,58.6,40.0,211.8,5.25,1.155,2025-12-18 17:33:50,3429.0,13.8,14.7,37.22,105.9,C
2025-12-18 20:15:20,78.3,1,A,131.9,2800.8,5.494,1167.6,32.79,0.83,101.9,61.9,41.9,209.7,4.97,1.223,2025-12-18 20:15:20,3348.0,14.09,13.98,36.88,110.3,C
2025-12-18 21:20:40,78.4,3,A,126.5,2800.4,4.686,1175.9,26.98,0.82,105.3,60.9,40.0,202.6,4.85,1.276,2025-12-18 21:20:40,3259.0,15.03,15.08,36.79,113.8,C
2025-12-18 22:27:30,78.4,3,A,134.9,2844.0,5.845,1155.8,37.04,0.91,104.3,60.6,40.0,212.8,3.28,1.232,2025-12-18 22:27:30,3385.0,14.14,14.52,33.8,103.9,C
2025-12-18 23:11:20,78.4,2,A,135.8,2807.1,5.46,1168.5,33.63,0.53,101.6,60.7,40.0,214.5,5.16,1.638,2025-12-18 23:11:20,3276.0,13.79,14.6,36.12,109.4,C
2025-12-19 02:44:30,78.6,1,A,133.9,2813.3,5.043,1168.8,32.87,0.61,105.6,58.5,41.3,209.2,4.64,0.899,2025-12-19 02:44:30,3391.0,14.1,16.83,39.14,108.7,C
2025-12-19 03:53:40,78.6,1,A,135.4,2769.3,4.746,1176.3,33.47,0.52,99.4,62.1,40.0,206.4,4.26,1.566,2025-12-19 03:53:40,3360.0,13.31,13.74,36.2,109.9,C
2025-12-19 11:31:50,78.9,2,A,139.9,2839.1,5.655,1182.3,32.77,0.73,104.5,61.1,41.6,212.9,3.65,1.277,2025-12-19 11:31:50,3383.0,14.12,14.78,36.87,110.2,C
2025-12-19 19:44:10,79.3,2,A,138.6,2769.9,5.214,1167.3,33.87,0.4,103.5,63.2,40.0,214.8,5.33,1.554,2025-12-19 19:44:10,3401.0,14.35,14.66,36.99,110.5,C
2025-12-19 19:58:20,79.3,3,A,132.2,2760.4,5.598,1159.8,33.45,0.8,99.2,62.3,40.0,221.8,5.11,0.987,2025-12-19 19:58:20,3156.0,14.41,14.57,36.5,91.2,C
2025-12-19 21:24:10,79.3,1,A,132.2,2754.3,5.443,1201.4,34.93,0.58,101.5,63.3,40.0,204.2,4.04,1.965,2025-12-19 21:24:10,3387.0,13.36,14.58,36.03,107.4,C
2025-12-20 00:37:20,79.5,1,A,132.3,2762.3,5.906,1197.6,32.68,0.43,103.9,61.5,40.0,210.0,4.86,1.814,2025-12-20 00:37:20,3433.0,14.95,14.72,36.95,107.5,C
2025-12-20 02:58:30,79.6,2,A,142.7,2805.4,6.07,1172.1,32.35,0.43,113.4,61.1,40.0,224.1,3.33,1.511,2025-12-20 02:58:30,3453.0,12.71,14.62,36.74,117.4,C
2025-12-20 05:58:10,79.7,1,A,137.5,2781.0,5.942,1182.6,31.73,0.41,101.6,60.8,40.0,220.1,4.57,1.166,2025-12-20 05:58:10,3418.0,13.92,14.1,36.64,109.6,C
2025-12-20 09:00:10,79.8,3,A,127.2,2797.5,5.268,1156.4,34.29,0.4,101.4,60.0,40.0,211.4,5.11,1.413,2025-12-20 09:00:10,2932.0,14.56,14.46,36.67,109.6,C
2025-12-20 09:57:50,79.9,1,A,133.4,2780.0,5.854,1184.3,32.32,0.57,98.7,59.6,43.4,204.8,5.65,1.076,2025-12-20 09:57:50,3339.0,13.34,14.45,36.56,105.6,C
2025-12-20 14:07:50,80.0,3,A,130.4,2779.0,6.092,1197.5,31.73,0.95,98.0,59.8,40.0,213.3,4.97,1.24,2025-12-20 14:07:50,3332.0,14.95,14.08,36.96,103.1,C
2025-12-20 15:16:30,80.1,3,A,139.1,2774.4,5.859,1193.2,33.52,0.43,100.4,60.4,40.9,214.2,4.54,1.234,2025-12-20 15:16:30,3448.0,14.22,14.03,35.36,106.2,C
2025-12-20 15:18:30,80.1,3,A,135.3,2777.7,5.323,1176.4,35.72,0.4,99.7,60.2,40.0,216.6,6.19,1.112,2025-12-20 15:18:30,3372.0,14.55,14.92,35.44,107.3,C
2025-12-20 17:50:50,80.2,1,A,137.8,2887.4,5.168,1198.0,35.6,0.4,100.1,60.5,40.0,207.7,4.05,1.497,2025-12-20 17:50:50,3346.0,14.13,15.44,36.04,105.5,C
2025-12-20 18:22:50,80.2,1,A,139.1,2796.8,5.946,1180.0,36.55,0.4,107.2,59.1,40.0,209.5,5.08,1.612,2025-12-20 18:22:50,3415.0,14.34,14.69,36.28,114.4,C
2025-12-20 22:47:30,80.4,1,A,131.2,2759.7,5.077,1180.6,32.6,0.4,98.8,61.4,40.0,203.8,5.51,1.514,2025-12-20 22:47:30,3362.0,12.38,13.83,36.01,103.9,C
2025-12-20 23:49:10,80.4,2,A,141.3,2763.4,5.213,1168.1,34.76,0.4,100.2,59.7,40.0,222.1,3.81,0.897,2025-12-20 23:49:10,3433.0,14.55,14.67,36.65,107.3,C
2025-12-21 01:40:00,80.5,3,A,151.1,2751.2,5.734,1193.3,34.64,0.4,102.6,62.5,40.0,219.0,4.28,1.696,2025-12-21 01:40:00,3360.0,14.16,14.7,36.41,107.4,C
2025-12-21 06:03:40,80.7,3,B,137.0,2874.8,4.648,1183.6,34.94,0.4,100.5,59.4,40.0,226.0,4.47,1.511,2025-12-21 06:03:40,3322.0,15.71,14.08,34.17,107.8,C
2025-12-21 07:26:30,80.7,3,B,138.9,2913.3,6.621,1160.2,36.45,0.4,99.0,57.8,46.0,215.2,4.36,0.967,2025-12-21 07:26:30,3330.0,14.69,15.87,35.42,105.2,C
2025-12-21 11:30:10,80.9,3,B,139.7,2869.1,5.504,1190.7,32.45,0.61,93.5,55.6,40.0,212.7,6.14,1.41,2025-12-21 11:30:10,3325.0,14.58,13.9,34.61,98.1,C
2025-12-21 15:10:00,81.1,1,B,134.1,2838.5,6.461,1196.1,33.84,0.54,97.2,57.2,41.0,215.6,5.16,1.437,2025-12-21 15:10:00,3387.0,14.92,13.88,34.28,103.1,C
2025-12-21 18:44:10,81.2,2,B,121.5,2886.6,5.704,1187.3,35.52,0.63,95.9,56.6,40.0,210.8,4.12,1.441,2025-12-21 18:44:10,3070.0,14.35,13.32,34.65,101.9,C
2025-12-21 19:30:20,81.2,3,B,135.1,2944.2,5.467,1181.1,33.07,0.4,95.7,57.7,40.0,221.9,4.59,1.053,2025-12-21 19:30:20,3293.0,15.31,13.84,35.31,100.3,C
2025-12-21 21:19:30,81.3,1,B,135.1,2851.0,5.167,1187.8,35.37,1.06,97.9,60.1,40.0,216.5,3.38,1.565,2025-12-21 21:19:30,3293.0,15.89,14.87,35.5,102.1,C
2025-12-22 03:47:50,81.6,1,B,133.6,2898.6,6.391,1194.1,33.53,0.4,98.5,53.8,40.0,208.8,4.42,1.597,2025-12-22 03:47:50,3331.0,15.66,14.36,35.36,111.4,C
2025-12-22 05:03:20,81.6,3,B,139.7,2873.0,6.136,1203.5,34.85,0.69,95.1,57.5,41.6,216.3,5.61,2.135,2025-12-22 05:03:20,3310.0,14.45,14.45,35.03,103.6,C
2025-12-22 09:29:00,81.8,2,B,135.8,2859.3,5.157,1175.2,34.09,0.93,96.3,55.3,41.4,216.0,4.82,0.876,2025-12-22 09:29:00,3342.0,15.42,14.22,35.34,106.3,C
2025-12-22 12:33:50,81.9,3,B,129.7,2914.1,5.629,1182.7,38.92,0.4,95.7,54.1,40.0,218.2,4.46,1.017,2025-12-22 12:33:50,3323.0,14.75,13.43,35.28,101.7,C
2025-12-22 15:49:10,82.1,3,B,130.3,2853.7,5.207,1180.8,35.12,0.48,98.8,56.0,40.0,222.8,4.83,1.225,2025-12-22 15:49:10,3295.0,15.66,13.51,34.29,110.5,C
2025-12-23 03:26:40,82.5,1,B,134.5,2859.4,6.675,1194.6,33.16,0.59,97.8,56.5,40.0,224.2,4.9,1.629,2025-12-23 03:26:40,3429.0,14.37,13.51,35.64,102.3,C
2025-12-23 04:48:20,82.6,2,B,136.3,2940.4,6.064,1174.5,34.7,0.87,94.7,51.6,40.2,219.5,3.48,1.403,2025-12-23 04:48:20,3342.0,15.35,13.22,34.9,99.5,C
2025-12-23 10:40:00,82.8,1,B,122.7,2843.0,5.201,1201.7,35.63,1.0,98.7,54.4,40.0,217.8,4.92,1.493,2025-12-23 10:40:00,3264.0,14.9,13.56,35.69,106.9,C
2025-12-23 11:37:00,82.9,1,B,130.1,2874.8,5.464,1198.3,34.19,0.83,96.5,59.7,40.0,230.9,5.14,1.734,2025-12-23 11:37:00,3451.0,15.17,13.56,34.82,103.9,C
2025-12-23 16:06:20,83.0,2,B,131.5,2851.7,4.931,1179.0,38.0,0.86,99.6,56.7,45.9,213.8,4.36,0.828,2025-12-23 16:06:20,3188.0,16.28,13.44,34.38,108.6,C
2025-12-23 16:10:20,83.0,3,B,136.6,2831.8,5.129,1177.3,34.53,0.94,95.0,57.5,40.0,214.5,4.71,1.432,2025-12-23 16:10:20,3254.0,15.1,14.02,34.28,99.5,C
2025-12-24 00:46:30,83.4,1,B,130.0,2864.9,5.817,1195.1,33.93,1.1,96.5,57.6,41.1,221.4,3.93,1.538,2025-12-24 00:46:30,3300.0,14.82,13.17,35.54,99.4,C
2025-12-24 02:41:50,83.5,2,B,135.9,2829.0,4.928,1199.4,34.08,1.05,99.2,59.2,41.3,208.6,3.74,1.638,2025-12-24 02:41:50,3253.0,15.87,13.27,35.44,103.1,C
2025-12-24 04:33:20,83.6,2,B,131.4,2843.2,5.3,1210.5,35.24,1.81,99.3,57.1,40.0,225.7,5.15,1.657,2025-12-24 04:33:20,3334.0,14.84,14.16,35.18,103.3,C
2025-12-24 07:19:20,83.7,2,B,137.6,2825.1,5.672,1220.0,39.15,1.08,99.4,59.3,40.0,217.2,5.93,1.015,2025-12-24 07:19:20,3378.0,14.52,13.93,35.19,104.6,C
2025-12-24 10:19:10,83.8,2,B,138.6,2744.7,6.425,1198.9,35.76,1.26,93.5,60.3,40.0,219.8,4.56,2.082,2025-12-24 10:19:10,3315.0,15.57,14.22,34.99,101.1,C
2025-12-24 10:46:40,83.8,1,B,138.9,2841.6,5.621,1206.5,35.22,1.38,101.0,58.7,40.0,224.4,4.56,1.635,2025-12-24 10:46:40,3271.0,15.51,11.71,34.77,106.6,C
2025-12-24 12:15:00,83.9,3,B,137.3,2853.8,5.122,1205.1,36.67,1.38,96.0,60.5,40.0,217.7,4.42,1.545,2025-12-24 12:15:00,3288.0,15.35,13.73,34.54,101.8,C
2025-12-24 13:46:20,83.9,3,B,135.6,2771.7,6.279,1205.4,35.09,1.15,101.0,60.0,40.0,218.6,4.55,1.287,2025-12-24 13:46:20,3310.0,15.61,13.79,34.7,108.0,C
2025-12-24 17:37:10,84.1,1,B,135.5,2793.6,5.629,1195.5,34.55,1.27,98.3,61.3,40.0,215.2,5.9,1.309,2025-12-24 17:37:10,3279.0,16.88,12.77,34.65,104.7,C
2025-12-24 22:28:10,84.3,3,B,132.2,2900.8,4.854,1194.4,36.09,0.54,97.7,61.6,40.0,211.9,2.7,1.441,2025-12-24 22:28:10,3549.0,15.97,14.07,34.33,104.9,C
2025-12-25 00:18:30,84.4,1,B,130.7,2855.2,4.889,1198.3,34.57,1.29,99.9,63.2,40.0,221.5,4.36,1.848,2025-12-25 00:18:30,3317.0,15.52,13.35,34.79,104.7,C
2025-12-25 04:42:50,84.5,2,B,127.1,2815.2,5.709,1197.2,34.95,1.46,99.8,68.9,40.0,216.0,3.16,1.462,2025-12-25 04:42:50,3387.0,16.24,13.88,35.48,105.8,C
2025-12-25 07:06:40,84.6,1,B,134.4,2878.6,5.215,1206.0,35.19,2.08,100.3,62.8,40.0,220.0,4.58,1.275,2025-12-25 07:06:40,3356.0,15.6,12.85,35.35,107.1,C
2025-12-25 09:10:00,84.7,1,B,134.8,2827.0,4.852,1195.1,34.72,1.49,100.7,61.4,40.0,217.0,3.76,1.827,2025-12-25 09:10:00,3287.0,15.61,13.2,34.61,105.6,C
2025-12-25 10:33:10,84.8,1,B,137.4,2896.0,6.156,1223.9,37.19,1.58,109.4,63.3,40.0,213.9,4.05,1.502,2025-12-25 10:33:10,3261.0,15.68,13.88,35.21,114.9,C
2025-12-25 16:09:50,85.0,1,B,139.2,2820.6,5.624,1210.3,35.9,1.63,102.3,62.5,41.9,233.1,5.17,1.403,2025-12-25 16:09:50,3310.0,15.96,13.66,35.26,106.3,C
2025-12-25 16:26:00,85.0,1,B,134.7,2861.0,6.255,1213.8,34.16,1.47,103.0,59.9,40.0,224.9,5.86,1.351,2025-12-25 16:26:00,3288.0,15.35,15.19,35.46,105.8,C
2025-12-25 20:13:10,85.2,1,B,135.0,2843.7,6.25,1201.9,36.85,1.73,100.9,63.6,41.1,223.7,3.35,1.162,2025-12-25 20:13:10,3329.0,15.82,13.3,35.05,120.3,C
2025-12-25 20:19:00,85.2,1,B,135.5,2830.8,5.134,1221.7,34.51,1.63,102.3,64.7,40.0,222.0,5.37,1.062,2025-12-25 20:19:00,3235.0,16.39,12.86,35.05,107.6,C
2025-12-25 21:32:00,85.2,3,B,126.7,2885.0,6.481,1193.0,34.33,1.65,100.0,66.8,40.0,219.6,3.99,1.119,2025-12-25 21:32:00,3305.0,16.18,13.32,33.71,108.3,C
2025-12-25 22:13:30,85.3,1,B,132.8,2838.5,5.254,1211.3,34.92,0.4,101.7,61.0,40.0,224.7,4.52,1.6,2025-12-25 22:13:30,3295.0,16.22,13.11,35.03,105.8,C
2025-12-25 23:08:20,85.3,1,B,133.2,2799.1,5.365,1205.6,36.06,1.52,102.3,63.4,40.3,207.1,3.09,1.553,2025-12-25 23:08:20,3274.0,15.31,13.48,35.48,108.0,C
2025-12-26 04:34:20,85.5,2,B,136.8,2829.8,6.843,1219.6,32.93,1.8,104.2,60.1,40.0,215.8,4.66,1.346,2025-12-26 04:34:20,3269.0,14.44,13.5,34.3,108.9,C
2025-12-26 04:46:40,85.5,1,B,134.7,2884.6,6.63,1202.5,34.57,1.69,100.4,62.9,40.0,221.9,3.33,1.599,2025-12-26 04:46:40,3278.0,15.66,13.35,34.27,104.4,C
2025-12-26 05:28:50,85.6,2,B,134.5,2843.5,5.965,1220.1,34.08,1.6,105.0,64.2,40.0,220.7,2.76,1.723,2025-12-26 05:28:50,3300.0,17.33,13.56,35.07,110.6,C
2025-12-26 10:20:30,85.8,3,B,131.1,2827.6,5.07,1220.5,38.45,2.02,104.4,64.2,40.0,225.3,6.16,1.644,2025-12-26 10:20:30,3319.0,16.1,13.84,34.53,109.8,C
2025-12-26 11:55:50,85.8,1,B,131.3,2792.6,5.837,1211.7,32.48,1.58,101.3,63.9,40.0,230.6,4.1,1.969,2025-12-26 11:55:50,3362.0,15.66,13.28,33.57,106.4,C
2025-12-26 12:40:10,85.9,2,B,128.2,2803.9,5.311,1207.9,35.53,1.57,99.3,62.3,40.0,207.9,4.21,1.226,2025-12-26 12:40:10,3242.0,16.78,13.7,34.44,105.0,C
2025-12-26 12:46:50,85.9,1,B,131.3,2816.4,6.422,1209.9,33.59,1.88,98.3,62.4,40.0,219.2,4.94,1.162,2025-12-26 12:46:50,3291.0,16.19,13.08,35.56,102.2,C
2025-12-26 12:52:40,85.9,1,B,139.2,2866.6,5.249,1222.5,35.19,1.88,104.7,63.2,40.0,217.5,5.82,1.166,2025-12-26 12:52:40,3281.0,16.3,13.55,34.52,105.2,C
2025-12-26 12:58:50,85.9,1,B,125.9,2825.0,6.584,1211.9,36.76,2.02,101.0,63.2,40.0,217.9,5.36,1.076,2025-12-26 12:58:50,3271.0,18.59,12.69,34.99,108.7,C
2025-12-26 13:53:20,85.9,2,B,141.3,2791.3,5.454,1201.2,36.24,1.85,102.6,63.3,40.0,214.9,3.24,1.104,2025-12-26 13:53:20,3285.0,16.09,13.9,35.4,108.3,C
2025-12-26 13:55:40,85.9,3,B,133.4,2825.5,5.073,1219.2,32.78,1.53,102.3,62.6,40.0,224.3,4.29,1.231,2025-12-26 13:55:40,3384.0,16.04,14.07,33.28,110.1,C
2025-12-26 17:52:10,86.1,2,B,135.7,2844.5,6.675,1194.7,35.2,1.82,104.4,61.1,40.0,213.9,5.25,1.234,2025-12-26 17:52:10,3226.0,15.97,13.68,34.36,107.9,C
2025-12-26 22:32:40,86.3,1,B,134.7,2791.4,6.068,1220.2,35.28,1.86,104.8,64.2,40.0,215.2,3.61,1.614,2025-12-26 22:32:40,3167.0,16.32,12.87,33.81,111.0,C
2025-12-27 00:34:30,86.3,3,B,140.7,2798.3,6.825,1216.3,34.78,1.83,98.9,63.6,40.0,216.4,4.75,1.419,2025-12-27 00:34:30,3298.0,16.03,13.27,35.12,103.8,C
2025-12-27 10:19:50,86.7,1,B,128.3,2829.6,5.086,1214.8,37.31,2.12,100.7,64.1,40.0,217.8,4.6,1.64,2025-12-27 10:19:50,2900.0,15.72,13.33,33.93,108.2,C
2025-12-27 11:31:40,86.8,1,B,135.9,2782.9,5.394,1191.9,35.32,2.14,98.1,65.0,40.0,217.8,2.85,1.892,2025-12-27 11:31:40,3292.0,16.1,13.5,36.37,103.0,C
2025-12-27 12:11:10,86.8,3,B,139.8,2816.9,5.878,1198.8,36.48,2.11,99.3,64.8,40.0,216.1,3.19,1.283,2025-12-27 12:11:10,3294.0,16.01,13.04,35.64,102.6,C
2025-12-27 12:25:00,86.8,3,B,137.4,2794.8,5.834,1216.1,36.28,2.27,102.0,62.3,40.0,217.8,3.78,1.938,2025-12-27 12:25:00,3312.0,16.57,13.68,34.19,108.0,C
2025-12-27 13:03:20,86.9,1,B,135.8,2841.1,6.036,1231.4,39.21,2.07,99.2,63.1,40.0,219.4,6.28,1.996,2025-12-27 13:03:20,3337.0,15.8,15.98,35.42,99.8,C
2025-12-27 17:09:30,87.0,3,A,147.9,2675.0,5.728,1203.5,37.43,1.69,99.9,62.7,40.0,210.7,3.67,1.056,2025-12-27 17:09:30,3375.0,16.48,13.4,35.24,103.6,C
2025-12-27 18:59:20,87.1,3,A,143.6,2648.1,5.414,1217.2,37.03,1.94,101.7,61.6,40.0,220.4,4.09,1.718,2025-12-27 18:59:20,3363.0,14.99,13.56,36.25,110.4,C
2025-12-27 21:45:00,87.2,2,A,129.6,2704.0,6.069,1233.5,38.8,2.13,100.0,62.0,40.0,215.5,2.86,1.849,2025-12-27 21:45:00,3327.0,15.31,13.76,36.51,106.5,C
2025-12-28 01:03:10,87.3,1,A,142.8,2703.2,5.315,1217.9,34.09,1.97,98.4,60.5,40.0,224.3,3.11,1.893,2025-12-28 01:03:10,3343.0,15.15,13.91,37.01,109.4,C
2025-12-28 01:26:00,87.4,2,A,141.0,2677.6,6.176,1213.0,36.25,2.18,100.3,61.1,40.0,216.4,3.64,1.736,2025-12-28 01:26:00,3386.0,15.14,14.03,32.96,102.6,C
2025-12-28 02:23:30,87.4,2,A,137.8,2686.2,5.884,1224.6,33.7,1.71,95.2,61.8,40.2,227.7,4.39,1.848,2025-12-28 02:23:30,3085.0,15.63,14.44,35.96,104.1,C
2025-12-28 06:06:10,87.5,2,A,138.4,2692.6,6.035,1215.0,36.44,1.63,97.7,59.0,40.0,210.6,3.41,1.269,2025-12-28 06:06:10,3312.0,16.02,13.74,36.01,103.7,C
2025-12-28 10:45:30,87.7,2,A,132.6,2601.8,6.082,1237.7,36.28,1.98,98.7,61.2,40.0,210.5,6.11,1.912,2025-12-28 10:45:30,3281.0,13.97,14.31,35.78,104.4,C
2025-12-28 10:59:30,87.7,1,A,138.6,2695.0,6.646,1232.9,34.24,1.9,99.7,63.8,40.0,220.0,4.11,1.525,2025-12-28 10:59:30,3393.0,16.04,13.96,35.91,104.9,C
2025-12-28 12:54:20,87.8,1,A,136.7,2745.3,5.481,1229.2,36.94,2.03,99.2,59.7,40.0,210.9,4.55,1.841,2025-12-28 12:54:20,3289.0,16.15,14.3,36.19,104.7,C
2025-12-28 14:47:10,87.9,2,A,135.5,2689.0,5.858,1233.8,36.13,1.71,99.4,59.8,40.0,228.0,4.63,1.346,2025-12-28 14:47:10,3575.0,15.78,14.43,35.52,103.8,C
2025-12-28 23:25:30,88.3,1,A,141.7,2687.3,5.458,1198.3,34.33,1.88,96.1,60.3,40.0,221.8,5.46,2.005,2025-12-28 23:25:30,3378.0,14.59,13.2,35.7,101.5,C
2025-12-29 00:44:30,88.3,2,A,132.7,2684.7,5.975,1209.2,25.98,2.16,95.4,63.2,40.0,218.3,3.58,1.936,2025-12-29 00:44:30,3317.0,15.14,14.4,35.47,98.6,C
2025-12-29 02:48:30,88.4,1,A,135.3,2693.2,5.875,1196.7,35.98,1.97,98.9,57.5,40.0,209.1,5.08,1.509,2025-12-29 02:48:30,3439.0,15.43,14.19,35.85,105.3,C
2025-12-29 08:50:50,88.6,3,A,138.5,2673.1,6.959,1230.3,35.03,1.68,95.4,58.8,40.0,216.8,3.97,0.995,2025-12-29 08:50:50,3313.0,15.39,14.28,36.05,100.5,C
2025-12-29 14:16:20,88.9,2,A,137.1,2686.0,5.925,1222.1,34.95,1.89,92.9,59.3,40.0,215.2,4.41,1.593,2025-12-29 14:16:20,3293.0,16.46,13.84,37.46,99.3,C
2025-12-29 17:46:50,89.0,1,A,137.1,2672.1,5.294,1246.2,36.52,1.73,95.9,59.7,40.0,223.0,4.57,1.524,2025-12-29 17:46:50,3323.0,15.59,13.84,35.24,104.3,C
2025-12-29 19:32:50,89.1,3,A,136.6,2662.2,6.665,1222.3,36.54,1.86,94.6,58.9,40.0,213.7,4.51,1.599,2025-12-29 19:32:50,3301.0,16.03,13.59,35.29,100.4,C
2025-12-29 23:00:30,89.2,1,A,133.7,2675.3,5.338,1226.2,30.94,1.37,95.8,59.8,40.0,212.8,4.53,1.569,2025-12-29 23:00:30,3260.0,15.78,13.57,34.91,100.2,C
2025-12-30 00:04:30,89.3,3,A,133.4,2625.1,5.296,1221.1,34.58,1.54,95.1,60.5,40.0,220.9,5.05,2.231,2025-12-30 00:04:30,2900.0,15.92,14.77,35.52,101.3,C
2025-12-30 04:27:10,89.4,1,A,129.8,2639.5,5.633,1212.5,37.31,1.51,96.3,59.5,40.0,225.2,4.75,2.037,2025-12-30 04:27:10,3231.0,15.24,14.04,36.13,101.4,C
2025-12-30 05:50:10,89.5,3,A,132.6,2615.9,5.849,1235.7,38.31,1.72,92.9,58.3,40.0,219.2,4.22,2.108,2025-12-30 05:50:10,3312.0,15.72,13.32,34.29,99.0,C
2025-12-30 06:52:30,89.5,1,A,133.1,2642.9,5.926,1229.5,36.73,2.14,94.8,59.0,40.0,223.7,4.19,1.115,2025-12-30 06:52:30,3299.0,16.04,12.92,35.88,96.1,C
2025-12-30 12:24:20,89.8,2,A,131.9,2672.5,5.691,1232.9,37.2,1.49,98.1,57.6,40.0,211.3,4.37,1.849,2025-12-30 12:24:20,3284.0,15.01,13.7,36.03,104.5,C
2025-12-30 12:58:00,89.8,3,A,130.8,2670.6,5.518,1220.8,34.72,1.43,95.6,56.8,40.0,220.4,3.69,1.975,2025-12-30 12:58:00,3387.0,15.89,13.67,35.4,100.0,C
2025-12-30 18:36:50,90.0,2,A,130.7,2650.9,5.688,1251.4,34.77,1.77,93.1,60.4,40.0,212.9,3.84,1.447,2025-12-30 18:36:50,3300.0,15.66,13.83,35.31,100.7,C
