ts_dcs,ts_qcs,day,shift,grade_running,grade,headbox_pressure_kPa,approach_flow_lpm,fan_pump_speed_rpm,white_water_consistency_pct,retention_aid_dosage_ppm,slice_opening_mm,machine_speed_mmin,stock_temp_C,jet_to_wire_ratio,vacuum_pump1_kPa,vacuum_pump2_kPa,cd_basis_weight_cv_pct,formation_index,ash_content_pct,strength_rel_pct,defect_grade,defect_grade_numeric
2025-10-15 10:06:30,2025-10-15 10:06:30,14.4,1,GSM100,GSM100,17.76,4462.0,888.4,0.81,188.5,9.47,1504.7,46.3,1.022,50.0,45.6,0.652,8.18,21.77,97.0,A,3
2025-10-15 10:36:00,2025-10-15 10:36:00,14.4,2,GSM100,GSM100,17.72,4341.0,883.8,0.941,187.8,9.75,1523.9,48.0,0.998,54.1,45.2,0.654,8.08,25.96,98.5,A,3
2025-10-15 10:58:45,2025-10-15 10:58:45,14.5,2,GSM100,GSM100,17.89,4339.0,880.2,0.877,180.0,9.72,1512.5,48.5,0.975,47.5,51.2,0.689,7.95,27.92,97.7,A,3
2025-10-15 13:01:00,2025-10-15 13:01:00,14.5,2,GSM120,GSM120,21.64,5091.0,882.6,0.876,187.5,11.09,1695.3,46.9,0.981,53.8,61.0,1.295,9.11,23.79,101.9,B,2
2025-10-15 13:56:15,2025-10-15 13:56:15,14.6,2,GSM120,GSM120,20.45,5007.0,885.9,0.946,211.3,11.1,1688.5,46.1,0.991,50.7,50.0,1.175,8.01,21.85,97.4,A,3
2025-10-15 14:46:15,2025-10-15 14:46:15,14.6,1,GSM120,GSM120,20.75,4943.0,885.7,0.774,200.0,11.36,1710.1,45.3,1.026,46.9,52.9,0.687,8.22,21.39,100.0,A,3
2025-10-15 15:25:45,2025-10-15 15:25:45,14.6,1,GSM120,GSM120,20.44,5014.0,870.1,0.899,174.9,11.34,1701.2,46.8,1.085,52.5,59.1,1.101,8.3,26.09,101.0,A,3
2025-10-15 15:58:45,2025-10-15 15:58:45,14.7,1,GSM120,GSM120,20.42,4996.0,881.6,0.853,181.3,10.88,1716.3,46.0,1.04,51.5,46.2,1.283,8.25,23.47,100.8,B,2
2025-10-15 16:42:45,2025-10-15 16:42:45,14.7,1,GSM80,GSM80,13.84,3926.0,881.6,0.785,190.7,9.91,1315.1,45.5,0.984,57.7,42.7,0.71,8.38,26.17,96.4,A,3
2025-10-15 17:46:45,2025-10-15 17:46:45,14.7,2,GSM80,GSM80,15.74,3901.0,887.8,0.873,204.5,8.01,1307.8,44.7,1.047,45.9,52.7,0.646,7.58,24.9,97.6,A,3
2025-10-15 18:11:45,2025-10-15 18:11:45,14.7,1,GSM80,GSM80,15.59,3872.0,887.5,0.983,186.3,8.64,1323.3,44.3,1.012,50.0,45.5,0.599,8.32,22.79,99.1,A,3
2025-10-15 18:30:30,2025-10-15 18:30:30,14.8,2,GSM80,GSM80,14.81,3910.0,891.0,0.905,186.3,8.32,1323.5,44.5,1.006,41.8,58.4,0.5,8.37,22.97,96.1,A,3
2025-10-15 18:35:00,2025-10-15 18:35:00,14.8,2,GSM80,GSM80,15.87,3911.0,887.0,0.793,188.7,8.01,1318.0,45.7,1.01,48.3,39.2,0.15,8.24,21.69,98.3,A,3
2025-10-15 18:37:30,2025-10-15 18:37:30,14.8,2,GSM80,GSM80,15.41,3983.0,875.1,0.902,189.3,8.5,1320.8,44.9,1.022,50.7,39.2,0.654,7.95,23.97,100.2,A,3
2025-10-15 18:46:00,2025-10-15 18:46:00,14.8,1,GSM80,GSM80,15.62,3909.0,882.1,0.849,202.6,8.33,1328.0,43.4,0.998,53.3,58.1,0.559,8.54,23.46,101.9,A,3
2025-10-15 20:43:30,2025-10-15 20:43:30,14.8,2,GSM100,GSM100,17.74,4392.0,886.9,0.836,189.8,9.79,1498.8,44.7,1.005,49.4,45.2,0.858,7.88,25.54,96.4,A,3
2025-10-15 21:09:30,2025-10-15 21:09:30,14.9,1,GSM100,GSM100,18.21,4291.0,879.5,0.878,181.1,8.7,1515.5,46.1,0.995,48.8,54.3,1.099,7.83,26.66,98.5,A,3
2025-10-15 21:32:00,2025-10-15 21:32:00,14.9,1,GSM100,GSM100,18.1,4417.0,880.6,0.996,175.8,10.0,1512.1,45.6,1.016,47.2,53.8,0.42,8.44,24.03,96.5,A,3
2025-10-15 23:34:45,2025-10-15 23:34:45,15.0,1,GSM100,GSM100,18.08,4443.0,881.4,0.861,194.2,9.3,1507.4,46.4,1.06,49.5,48.7,0.304,7.68,23.66,102.9,A,3
2025-10-15 23:49:45,2025-10-15 23:49:45,15.0,1,GSM120,GSM120,20.61,5015.0,874.3,0.877,189.8,10.25,1710.0,46.7,1.014,52.6,54.0,1.28,8.53,20.13,99.6,B,2
2025-10-16 03:01:30,2025-10-16 03:01:30,15.1,1,GSM80,GSM80,15.61,3835.0,892.3,0.835,192.7,8.52,1284.6,49.5,0.963,41.7,48.1,0.664,7.52,22.49,101.0,A,3
2025-10-16 03:23:30,2025-10-16 03:23:30,15.1,1,GSM80,GSM80,15.63,3922.0,869.7,0.886,188.3,8.43,1319.3,49.8,1.028,43.7,38.5,0.679,8.19,26.08,98.3,A,3
2025-10-16 03:34:15,2025-10-16 03:34:15,15.1,1,GSM80,GSM80,15.52,3854.0,884.2,0.82,196.6,8.87,1322.0,49.5,1.018,56.0,41.2,0.321,8.26,18.31,98.9,A,3
2025-10-16 04:03:30,2025-10-16 04:03:30,15.1,2,GSM80,GSM80,15.72,3941.0,887.9,0.923,182.5,7.95,1326.2,49.6,0.964,45.8,49.8,0.659,7.93,20.87,98.9,A,3
2025-10-16 04:40:15,2025-10-16 04:40:15,15.2,2,GSM100,GSM100,17.75,4458.0,876.9,0.915,182.9,9.77,1513.3,50.9,1.029,55.0,65.3,1.539,7.81,21.16,101.2,B,2
2025-10-16 05:07:00,2025-10-16 05:07:00,15.2,1,GSM100,GSM100,18.38,4472.0,888.7,1.024,174.9,8.81,1512.8,50.9,1.002,45.5,46.6,0.189,8.12,24.26,102.4,A,3
2025-10-16 05:27:15,2025-10-16 05:27:15,15.2,1,GSM100,GSM100,17.69,4382.0,872.2,0.844,185.5,9.98,1514.7,51.8,1.005,51.8,52.4,0.932,7.81,23.14,97.9,A,3
2025-10-16 05:29:15,2025-10-16 05:29:15,15.2,2,GSM100,GSM100,17.79,4337.0,877.8,1.062,185.1,9.4,1508.7,50.7,0.991,51.8,51.2,0.788,8.31,22.52,104.8,A,3
2025-10-16 05:33:15,2025-10-16 05:33:15,15.2,2,GSM100,GSM100,18.14,4459.0,877.5,0.896,197.9,8.76,1541.4,51.3,1.089,48.3,48.2,0.648,7.85,22.49,99.2,A,3
2025-10-16 06:19:45,2025-10-16 06:19:45,15.2,1,GSM120,GSM120,20.36,4987.0,883.8,0.91,184.2,10.96,1699.9,50.8,0.991,52.5,47.2,0.859,7.95,27.14,97.2,A,3
2025-10-16 09:07:00,2025-10-16 09:07:00,15.3,1,GSM120,GSM120,21.0,5071.0,897.0,0.771,178.5,11.65,1692.4,50.7,1.009,55.3,40.5,0.889,7.46,26.01,98.8,A,3
2025-10-16 09:21:00,2025-10-16 09:21:00,15.3,2,GSM120,GSM120,21.06,4796.0,886.7,0.811,188.9,11.34,1663.2,50.7,1.012,53.2,53.7,1.299,8.16,25.11,100.1,B,2
2025-10-16 11:16:00,2025-10-16 11:16:00,15.4,2,GSM80,GSM80,15.67,4074.0,882.2,1.027,193.1,8.0,1317.7,49.5,0.965,45.6,49.1,0.15,7.87,23.23,105.0,A,3
2025-10-16 11:20:00,2025-10-16 11:20:00,15.4,2,GSM80,GSM80,15.52,3874.0,877.8,0.985,185.6,7.77,1341.1,49.5,1.026,39.0,45.7,0.15,8.14,22.08,96.8,A,3
2025-10-16 11:34:30,2025-10-16 11:34:30,15.4,2,GSM80,GSM80,16.04,3973.0,884.0,0.929,191.8,7.91,1324.6,48.7,1.02,58.2,48.3,0.768,7.93,20.48,96.7,A,3
2025-10-16 11:59:30,2025-10-16 11:59:30,15.5,1,GSM80,GSM80,16.01,3957.0,883.8,0.914,195.6,7.84,1333.9,48.7,1.033,47.5,42.8,0.439,8.02,25.74,98.5,A,3
2025-10-16 12:50:00,2025-10-16 12:50:00,15.5,2,GSM80,GSM80,15.63,3705.0,882.1,0.833,196.9,8.69,1329.6,48.8,1.101,53.9,54.8,0.729,8.0,24.05,99.8,A,3
2025-10-16 12:52:00,2025-10-16 12:52:00,15.5,1,GSM80,GSM80,15.81,3831.0,889.4,0.779,195.8,8.43,1321.7,47.9,0.964,56.9,50.1,0.462,8.26,24.38,97.5,A,3
2025-10-16 13:04:15,2025-10-16 13:04:15,15.5,1,GSM80,GSM80,15.86,3977.0,891.4,0.859,166.5,8.44,1356.0,47.6,1.032,46.7,52.5,0.163,8.04,21.52,99.4,A,3
2025-10-16 13:15:30,2025-10-16 13:15:30,15.5,1,GSM80,GSM80,16.16,3893.0,875.8,0.884,204.5,7.26,1322.1,48.2,1.009,58.4,58.7,1.032,8.11,22.64,97.3,A,3
2025-10-16 13:23:15,2025-10-16 13:23:15,15.5,2,GSM80,GSM80,16.47,4058.0,886.8,0.874,193.7,7.83,1316.0,48.2,1.02,43.0,43.3,0.848,7.94,22.44,100.1,A,3
2025-10-16 13:46:30,2025-10-16 13:46:30,15.5,2,GSM100,GSM100,17.95,4441.0,888.8,0.821,191.2,10.08,1518.0,46.8,1.021,51.5,41.9,0.651,8.23,23.32,101.1,A,3
2025-10-16 16:21:30,2025-10-16 16:21:30,15.6,2,GSM100,GSM100,18.45,4374.0,891.0,0.825,182.4,10.05,1532.6,46.1,1.035,63.3,51.2,0.518,7.58,23.35,98.1,A,3
2025-10-16 16:45:00,2025-10-16 16:45:00,15.6,2,GSM100,GSM100,18.29,4442.0,876.6,0.91,175.6,9.31,1504.6,45.9,1.056,52.9,42.8,0.525,8.27,25.06,99.7,A,3
2025-10-16 18:29:45,2025-10-16 18:29:45,15.7,1,GSM120,GSM120,21.08,4929.0,886.3,0.963,177.7,11.65,1711.4,45.0,1.019,50.8,50.8,0.376,8.19,21.83,101.4,A,3
2025-10-16 19:05:45,2025-10-16 19:05:45,15.7,2,GSM120,GSM120,20.96,4991.0,884.0,0.743,197.7,11.42,1695.2,44.8,0.969,48.0,43.3,0.995,8.04,27.15,99.7,A,3
2025-10-16 20:34:45,2025-10-16 20:34:45,15.8,2,GSM120,GSM120,23.02,5057.0,881.4,0.939,186.7,11.59,1694.3,45.4,1.061,42.3,49.1,0.985,8.61,25.25,97.7,A,3
2025-10-16 21:14:15,2025-10-16 21:14:15,15.8,1,GSM120,GSM120,20.92,5094.0,882.3,0.835,185.2,10.28,1695.7,45.5,1.033,51.7,42.0,1.027,8.19,24.01,97.7,A,3
2025-10-16 21:41:15,2025-10-16 21:41:15,15.8,2,GSM120,GSM120,20.91,4954.0,891.7,0.925,160.3,10.63,1690.8,45.9,1.037,54.5,48.8,1.091,8.31,23.28,97.1,A,3
2025-10-16 22:26:00,2025-10-16 22:26:00,15.9,2,GSM80,GSM80,15.56,3944.0,888.3,0.919,191.5,8.86,1319.0,45.9,0.985,45.1,44.0,0.646,8.62,24.89,102.1,A,3
2025-10-16 22:30:00,2025-10-16 22:30:00,15.9,1,GSM80,GSM80,15.52,3931.0,885.7,0.741,181.1,8.47,1325.8,46.0,0.995,53.8,43.3,0.555,8.25,23.01,99.3,A,3
2025-10-16 22:59:45,2025-10-16 22:59:45,15.9,2,GSM80,GSM80,15.82,3810.0,886.0,1.043,178.0,9.4,1331.0,45.0,0.96,48.7,43.1,0.584,8.13,25.93,96.2,A,3
2025-10-16 23:42:15,2025-10-16 23:42:15,15.9,2,GSM80,GSM80,15.13,3866.0,881.0,0.945,190.7,8.21,1316.9,46.1,1.034,51.1,54.5,0.755,8.04,28.13,98.0,A,3
2025-10-16 23:46:45,2025-10-16 23:46:45,15.9,2,GSM80,GSM80,15.76,3938.0,880.4,0.908,180.2,8.68,1361.5,46.6,1.018,57.4,44.5,0.664,7.92,25.43,99.7,A,3
2025-10-17 01:17:15,2025-10-17 01:17:15,16.0,1,GSM100,GSM100,18.55,4418.0,893.0,1.028,191.9,9.59,1493.6,47.6,1.05,56.7,45.0,0.692,7.95,24.0,98.4,A,3
2025-10-17 01:19:15,2025-10-17 01:19:15,16.0,2,GSM100,GSM100,18.3,4436.0,878.2,0.975,187.5,8.96,1516.9,47.3,1.04,52.4,46.3,0.616,7.68,25.02,100.1,A,3
2025-10-17 02:21:00,2025-10-17 02:21:00,16.0,1,GSM100,GSM100,17.94,4398.0,888.2,0.86,198.0,9.27,1502.6,47.3,1.006,55.1,43.3,1.091,8.41,25.03,101.3,A,3
2025-10-17 03:00:15,2025-10-17 03:00:15,16.0,1,GSM100,GSM100,18.23,4414.0,888.4,0.871,211.1,9.89,1499.2,48.7,1.008,55.7,47.4,0.726,8.75,21.5,97.5,A,3
2025-10-17 03:16:15,2025-10-17 03:16:15,16.0,2,GSM100,GSM100,18.82,4404.0,885.3,0.823,198.2,9.3,1516.2,47.7,0.98,53.9,50.4,0.886,8.07,23.65,103.4,A,3
2025-10-17 03:38:30,2025-10-17 03:38:30,16.1,1,GSM100,GSM100,19.21,4417.0,886.4,0.86,181.9,9.9,1512.6,49.6,1.054,50.6,42.0,1.194,8.02,20.86,97.0,A,3
2025-10-17 03:48:30,2025-10-17 03:48:30,16.1,1,GSM100,GSM100,18.26,4482.0,885.6,0.879,193.6,9.82,1522.9,49.1,1.029,57.9,66.4,1.072,8.26,21.68,98.9,A,3
2025-10-17 04:48:30,2025-10-17 04:48:30,16.1,1,GSM120,GSM120,21.75,5033.0,884.7,0.94,183.1,11.59,1702.9,50.1,1.087,60.3,46.7,0.896,8.06,23.39,99.0,A,3
2025-10-17 04:54:45,2025-10-17 04:54:45,16.1,2,GSM120,GSM120,21.14,4996.0,882.7,0.838,197.1,11.81,1698.7,50.3,1.067,49.1,44.4,1.106,7.92,21.11,99.3,A,3
2025-10-17 05:01:45,2025-10-17 05:01:45,16.1,2,GSM120,GSM120,21.0,5007.0,885.1,0.86,189.3,10.36,1713.3,49.8,1.049,53.1,43.7,0.388,7.88,24.29,97.3,A,3
2025-10-17 05:21:45,2025-10-17 05:21:45,16.1,1,GSM120,GSM120,20.3,5013.0,880.0,0.864,189.8,11.45,1701.4,50.7,1.022,60.7,59.3,0.754,7.88,23.43,98.9,A,3
2025-10-17 05:36:15,2025-10-17 05:36:15,16.1,2,GSM120,GSM120,20.9,5078.0,878.2,0.905,201.4,10.83,1716.1,50.3,1.041,45.2,46.4,0.898,8.38,28.59,100.7,A,3
2025-10-17 06:04:45,2025-10-17 06:04:45,16.2,1,GSM120,GSM120,21.0,5033.0,888.9,0.888,190.2,11.8,1714.4,50.6,1.011,58.6,41.5,0.916,8.21,25.43,98.4,A,3
2025-10-17 06:32:00,2025-10-17 06:32:00,16.2,2,GSM120,GSM120,20.49,5061.0,890.8,0.908,199.9,11.32,1707.3,50.6,1.024,56.7,49.7,1.183,8.41,22.94,101.8,A,3
2025-10-17 06:45:45,2025-10-17 06:45:45,16.2,1,GSM120,GSM120,21.11,5047.0,887.2,0.934,178.8,10.99,1701.9,50.5,0.985,54.8,43.1,1.069,8.1,27.85,95.1,A,3
2025-10-17 08:03:00,2025-10-17 08:03:00,16.2,1,GSM120,GSM120,20.71,4979.0,885.6,0.902,194.4,12.05,1694.2,51.0,1.071,47.4,46.9,0.912,7.51,21.97,97.7,A,3
2025-10-17 08:13:00,2025-10-17 08:13:00,16.2,1,GSM120,GSM120,21.09,5088.0,878.4,1.065,176.3,10.81,1694.1,49.9,1.008,56.7,47.6,1.101,8.23,23.43,97.5,A,3
2025-10-17 08:21:15,2025-10-17 08:21:15,16.2,1,GSM120,GSM120,21.17,5007.0,885.4,0.999,211.5,12.22,1716.9,55.9,1.003,43.6,48.6,0.933,8.15,21.39,97.8,A,3
2025-10-17 08:52:00,2025-10-17 08:52:00,16.3,2,GSM120,GSM120,21.3,5009.0,884.2,0.871,188.2,10.76,1706.7,50.8,1.002,49.4,56.1,0.992,8.04,26.34,98.5,A,3
2025-10-17 09:14:00,2025-10-17 09:14:00,16.3,2,GSM80,GSM80,15.79,3923.0,876.5,0.782,187.3,7.06,1323.9,51.6,0.992,54.7,42.5,0.576,7.33,26.09,99.9,A,3
2025-10-17 09:23:15,2025-10-17 09:23:15,16.3,2,GSM80,GSM80,15.56,3904.0,889.0,0.75,177.2,7.96,1306.9,49.8,1.068,50.9,26.6,0.799,8.18,25.02,100.3,A,3
2025-10-17 09:49:45,2025-10-17 09:49:45,16.3,2,GSM80,GSM80,15.67,3920.0,881.9,0.852,196.1,7.92,1320.5,50.2,1.008,48.0,50.6,0.323,7.98,25.81,99.8,A,3
2025-10-17 11:53:15,2025-10-17 11:53:15,16.4,1,GSM80,GSM80,15.06,3919.0,886.1,0.829,205.6,7.98,1316.9,50.1,1.053,49.7,49.9,0.871,7.7,21.85,97.5,A,3
2025-10-17 12:43:45,2025-10-17 12:43:45,16.4,2,GSM100,GSM100,18.12,4446.0,878.7,0.958,191.0,9.0,1513.1,50.3,1.093,49.1,49.9,0.99,7.98,23.4,96.4,A,3
2025-10-17 12:51:45,2025-10-17 12:51:45,16.4,2,GSM100,GSM100,17.92,4405.0,881.1,0.792,170.5,9.26,1511.7,49.4,1.045,58.5,54.7,0.665,8.38,23.88,100.5,A,3
2025-10-17 13:02:00,2025-10-17 13:02:00,16.4,1,GSM100,GSM100,17.23,4382.0,889.5,0.914,191.8,8.97,1505.5,49.5,1.072,60.1,46.6,0.833,7.8,23.12,97.6,A,3
2025-10-17 13:12:00,2025-10-17 13:12:00,16.4,1,GSM100,GSM100,18.25,4441.0,883.6,0.92,189.5,10.18,1506.4,48.5,1.037,53.6,43.7,0.811,8.29,20.05,99.6,A,3
2025-10-17 13:22:30,2025-10-17 13:22:30,16.4,2,GSM100,GSM100,18.16,4289.0,874.8,0.937,165.4,9.97,1513.7,49.1,0.939,57.6,47.9,0.15,8.27,21.53,99.7,A,3
2025-10-17 13:34:15,2025-10-17 13:34:15,16.5,1,GSM100,GSM100,18.27,4417.0,891.0,0.864,190.9,9.19,1509.9,48.7,0.993,60.4,51.0,0.904,7.74,23.87,98.9,A,3
2025-10-17 16:03:15,2025-10-17 16:03:15,16.5,1,GSM120,GSM120,21.18,5045.0,892.1,0.946,182.7,11.68,1703.3,47.2,0.997,55.1,53.1,1.371,7.71,20.38,102.0,B,2
2025-10-17 16:15:15,2025-10-17 16:15:15,16.6,1,GSM120,GSM120,20.61,4964.0,894.4,0.875,181.4,12.36,1701.3,47.0,1.03,49.7,50.6,1.198,8.12,24.87,99.0,A,3
2025-10-17 16:25:30,2025-10-17 16:25:30,16.6,2,GSM120,GSM120,22.04,5002.0,883.8,0.907,189.7,11.86,1690.8,46.5,1.032,61.0,53.3,0.888,7.93,25.45,102.0,A,3
2025-10-17 16:29:45,2025-10-17 16:29:45,16.6,1,GSM120,GSM120,21.92,5013.0,879.0,0.991,196.8,10.94,1685.4,47.6,1.029,53.2,47.5,1.207,8.43,21.2,101.3,B,2
2025-10-17 16:44:00,2025-10-17 16:44:00,16.6,1,GSM120,GSM120,21.16,5100.0,878.5,0.871,192.4,11.24,1693.4,46.6,1.013,52.9,48.9,0.867,7.86,20.89,98.8,A,3
2025-10-17 17:10:00,2025-10-17 17:10:00,16.6,1,GSM120,GSM120,21.58,5042.0,882.5,0.686,201.9,11.19,1715.1,46.2,0.996,55.0,49.6,0.633,7.85,26.8,101.4,A,3
2025-10-17 17:50:45,2025-10-17 17:50:45,16.6,1,GSM80,GSM80,15.4,3993.0,884.8,0.887,189.8,8.06,1331.8,47.0,0.997,52.6,47.8,0.655,7.82,22.08,97.8,A,3
2025-10-17 18:09:00,2025-10-17 18:09:00,16.6,1,GSM80,GSM80,15.64,3930.0,883.2,0.891,198.5,8.19,1339.2,45.4,1.075,53.3,50.9,0.511,8.11,26.94,100.7,A,3
2025-10-17 19:00:00,2025-10-17 19:00:00,16.7,2,GSM80,GSM80,15.85,3928.0,888.8,0.898,185.2,7.79,1321.1,45.0,1.051,47.9,49.7,0.15,8.49,23.87,101.3,A,3
2025-10-17 20:10:30,2025-10-17 20:10:30,16.7,2,GSM100,GSM100,17.73,4483.0,891.3,0.741,176.5,9.96,1515.1,45.6,1.014,49.3,39.3,0.929,8.03,21.42,99.4,A,3
2025-10-17 20:12:30,2025-10-17 20:12:30,16.7,2,GSM100,GSM100,18.29,4516.0,881.9,0.899,178.1,9.32,1518.2,45.1,1.029,48.3,30.2,0.501,7.9,22.8,97.3,A,3
2025-10-17 20:34:00,2025-10-17 20:34:00,16.7,1,GSM100,GSM100,17.82,4416.0,888.0,0.872,193.8,9.3,1516.0,44.9,1.01,60.5,50.1,0.871,7.86,24.64,101.9,A,3
2025-10-17 20:40:30,2025-10-17 20:40:30,16.7,1,GSM100,GSM100,18.24,4425.0,889.8,0.951,196.2,9.74,1518.4,45.7,0.991,49.4,46.2,0.56,7.59,23.84,100.0,A,3
2025-10-17 20:54:30,2025-10-17 20:54:30,16.7,2,GSM100,GSM100,18.27,4378.0,889.3,0.899,186.4,10.48,1505.5,44.8,1.017,47.0,48.9,0.692,8.5,25.08,97.1,A,3
2025-10-17 21:52:30,2025-10-17 21:52:30,16.8,1,GSM100,GSM100,18.06,4440.0,883.7,0.969,184.7,9.67,1517.2,43.6,1.027,51.9,46.3,0.79,8.07,24.7,98.0,A,3
2025-10-17 22:11:00,2025-10-17 22:11:00,16.8,2,GSM100,GSM100,18.3,4441.0,884.0,0.874,189.4,10.14,1491.7,46.5,0.998,55.0,55.7,0.719,8.21,22.31,102.5,A,3
2025-10-17 22:54:45,2025-10-17 22:54:45,16.8,1,GSM100,GSM100,18.0,4443.0,892.2,0.919,187.1,9.34,1505.9,46.2,0.983,50.0,41.9,0.867,7.14,24.29,98.3,A,3
2025-10-17 23:00:45,2025-10-17 23:00:45,16.8,1,GSM100,GSM100,18.33,4417.0,884.1,0.983,194.6,9.55,1512.6,45.2,0.963,51.4,51.8,0.751,7.84,25.71,100.3,A,3
2025-10-17 23:42:15,2025-10-17 23:42:15,16.8,2,GSM100,GSM100,18.22,4468.0,882.0,0.924,188.9,11.01,1502.2,44.6,0.983,57.9,53.1,0.787,8.11,25.66,98.3,A,3
2025-10-18 00:27:00,2025-10-18 00:27:00,16.9,1,GSM100,GSM100,18.13,4431.0,879.7,0.879,210.7,10.66,1510.0,47.6,1.014,55.7,45.5,1.201,8.46,21.96,99.7,B,2
2025-10-18 01:26:30,2025-10-18 01:26:30,16.9,2,GSM120,GSM120,21.28,5019.0,885.6,1.045,190.5,10.15,1707.9,45.9,1.033,60.7,55.0,1.165,5.3,24.98,100.3,B,2
2025-10-18 01:28:30,2025-10-18 01:28:30,16.9,1,GSM120,GSM120,21.58,4999.0,888.2,0.89,172.1,11.52,1689.8,44.1,1.04,54.8,47.2,0.714,7.94,20.32,101.5,A,3
2025-10-18 02:42:15,2025-10-18 02:42:15,17.0,2,GSM120,GSM120,21.28,4996.0,886.9,0.994,197.9,11.37,1698.8,48.4,0.962,46.9,61.9,0.858,8.19,21.44,99.4,A,3
2025-10-18 03:28:45,2025-10-18 03:28:45,17.0,2,GSM120,GSM120,21.43,5032.0,884.9,0.894,182.1,12.33,1694.3,47.7,1.003,58.6,50.1,0.971,8.03,22.05,102.2,A,3
2025-10-18 04:29:15,2025-10-18 04:29:15,17.0,2,GSM120,GSM120,20.84,5024.0,888.0,0.887,181.0,11.29,1697.5,48.4,1.039,49.3,54.5,1.45,7.92,25.21,98.1,B,2
2025-10-18 04:43:30,2025-10-18 04:43:30,17.0,2,GSM120,GSM120,20.86,4942.0,889.7,0.869,196.6,11.13,1701.9,50.2,1.017,49.9,54.8,0.775,8.01,20.25,99.1,A,3
2025-10-18 04:57:15,2025-10-18 04:57:15,17.1,2,GSM120,GSM120,20.53,5009.0,879.1,0.87,203.2,11.24,1704.9,49.3,1.016,48.2,40.5,1.006,7.41,24.38,101.9,A,3
2025-10-18 06:03:15,2025-10-18 06:03:15,17.1,1,GSM80,GSM80,15.46,3913.0,883.2,0.925,176.0,7.77,1312.5,49.5,0.99,49.8,54.5,0.195,8.15,27.6,97.9,A,3
2025-10-18 06:11:45,2025-10-18 06:11:45,17.1,1,GSM80,GSM80,16.13,3983.0,875.6,0.861,193.5,8.36,1320.2,49.8,1.006,53.0,63.1,0.443,8.04,23.53,99.0,A,3
2025-10-18 06:43:30,2025-10-18 06:43:30,17.1,2,GSM80,GSM80,15.7,3948.0,878.7,0.836,182.2,8.03,1321.9,51.0,1.009,51.6,39.9,0.648,7.99,22.84,99.2,A,3
2025-10-18 07:37:00,2025-10-18 07:37:00,17.2,1,GSM80,GSM80,15.86,3872.0,877.8,0.869,193.7,7.9,1321.4,49.3,1.06,47.9,45.1,0.536,7.71,18.52,99.6,A,3
2025-10-18 07:39:00,2025-10-18 07:39:00,17.2,1,GSM80,GSM80,15.67,3964.0,887.2,0.854,187.8,8.32,1322.6,50.7,1.065,45.1,49.6,1.293,7.91,22.94,104.3,B,2
2025-10-18 07:41:00,2025-10-18 07:41:00,17.2,1,GSM80,GSM80,15.91,3939.0,898.7,0.907,191.9,7.79,1329.6,50.4,1.021,50.5,49.0,1.848,8.17,25.3,98.9,B,2
2025-10-18 07:49:00,2025-10-18 07:49:00,17.2,2,GSM80,GSM80,15.95,4001.0,885.8,0.908,184.6,8.66,1311.8,51.1,0.996,47.3,51.5,0.817,7.99,26.27,101.7,A,3
2025-10-18 08:29:00,2025-10-18 08:29:00,17.2,1,GSM80,GSM80,15.85,3854.0,886.6,0.881,190.0,7.95,1330.2,51.1,1.015,48.2,42.6,0.633,8.01,23.5,99.2,A,3
2025-10-18 08:45:00,2025-10-18 08:45:00,17.2,2,GSM80,GSM80,15.85,3891.0,887.0,0.887,189.6,7.66,1344.0,51.3,1.034,53.1,52.4,0.603,8.16,24.03,99.4,A,3
2025-10-18 10:25:45,2025-10-18 10:25:45,17.3,2,GSM100,GSM100,18.18,4418.0,884.9,0.881,191.4,10.33,1515.0,51.4,1.004,59.6,37.7,0.231,7.98,23.16,98.9,A,3
2025-10-18 11:07:30,2025-10-18 11:07:30,17.3,2,GSM100,GSM100,19.2,4399.0,890.4,0.926,188.0,9.64,1515.2,53.2,1.004,48.3,58.6,0.692,7.66,23.49,97.7,A,3
2025-10-18 11:57:45,2025-10-18 11:57:45,17.3,2,GSM100,GSM100,18.15,4379.0,888.1,0.917,177.3,10.34,1526.1,51.1,0.986,57.3,32.7,0.908,8.02,22.43,100.7,A,3
2025-10-18 12:55:30,2025-10-18 12:55:30,17.4,2,GSM100,GSM100,18.0,4465.0,879.6,0.892,187.6,8.52,1501.3,49.1,1.042,51.0,40.4,0.973,8.01,25.84,99.8,A,3
2025-10-18 13:12:00,2025-10-18 13:12:00,17.4,2,GSM100,GSM100,18.28,4418.0,892.1,0.851,182.3,9.84,1504.2,50.2,1.023,55.5,47.8,0.75,7.9,24.83,96.3,A,3
2025-10-18 14:20:30,2025-10-18 14:20:30,17.4,2,GSM100,GSM100,18.16,4452.0,890.2,0.936,173.5,9.5,1523.8,49.2,0.974,44.6,52.6,0.776,7.86,24.39,97.2,A,3
2025-10-18 17:53:00,2025-10-18 17:53:00,17.6,2,GSM120,GSM120,21.17,5011.0,880.2,0.968,192.4,11.22,1695.5,48.1,1.031,56.6,53.2,1.039,7.85,23.92,100.6,A,3
2025-10-18 18:10:45,2025-10-18 18:10:45,17.6,2,GSM120,GSM120,20.91,5031.0,889.1,0.569,187.4,11.8,1704.1,47.2,1.036,54.5,44.1,1.006,7.8,22.67,98.1,A,3
